"name";"website";"phone";"address";"city";"state";"zip";"stars";"country";"details";"logo_url";"kids_program_url";"kids_program_detail";"woman_only_program_url";"woman_only_program_detail";"other_programs";"pricing";"schedule_url";"business_hour";"head_professor";"special_offer";"email";"facebook_url";"youtube_channel";"video_url";"awards";"multiple_locations";"id";"FederationAbbr";"team";"CountryAbbr";"source ID"
"Força Nacional Brazilian Jiu-Jitsu - FN/BJJ";;;"Batalhão da Força Nacional Gama - DF S/N, Área Especial Quadra 5 e 13 Setor Sul";"Gama";"DF";;;"Brasil";;;;;;;;;;;"Iranilson Lima de Medeiros";;;;;;;0;;"CBJJ";;"BR";5309
"Fúria Top Team";;" + 55 61 9872-9188";"Rua 25, Conjunto C 20, Residencial do Bosque, São Sebastião";"Brasília";"DF";"71693-036";;"Brasil";"Em 2010, O Professor Vasco Miltom Faixa Preta 3º Grau, formado pelo Mestre ""Juquinha"" em 2004. Após um desencontro de idéias com membros de sua equipe, na época Gracie Humaitá. Juntou-se com seu Pupilo Edson Chuck, hoje faixa preta 1 grau. E criaram a Equipe Fúria Top Team - FTT. A Principio, a ideia seria somente para treinos regulares entre amigos. Porém, a demanda de treinos aumentaram e veio a se tornar uma conceituada escola de Jiu-Jitsu no Distrito Federal e entorno.";;;;;;;;;;"Dore Edson Pereira de Souza";;;"https://www.facebook.com/fttjiujitsu/";;;;0;;"CBJJ";;"BR";3424
"PS Campeão";;;"Conjunto 01 lote 09, PRODF Bairro: Bonsucesso, São Sebastião";"Brasília";"DF";;;"Brasil";;;;;;;;;;;"Adalberto Antônio Ventura";;;;;;;0;;"CBJJ";;"BR";6809
"GF Team Taguatinga";;" + 55 61 3336-0950";"Qnl 05, lote 15/17 conjunto ABF, Taguatinga";"Brasília";"DF";"72150-606";;"Brasil";;;;;;;;;;;"Diderot Ribeiro de Araújo Júnior";;"diderotteambjj@gmail.com";;;;;0;;"CBJJ";;"BR";4412
"Gracie Barra Taguatinga Norte";;" + 55 61 99652-4050";"QNB 14 Lote 08 Loja 01 n: 08, Taguatinga";"Brasília";"DF";"70297-400";;"Brasil";;;;;;;;;;;"Christiano Taylor Henrique de Jesus";;"graciebarrataguatinga@gmail.com";"https://www.facebook.com/gbtaguatinganorte/";;;;0;;"CBJJ";;"BR";6632
"Hélio Silva Knockout";;" + 55 61 98245-0588";"Qnc 13 Casa 18 n:18 2A, Sandú Norte - Taguatinga Norte, Taguatinga";"Brasília";"DF";"72125-250";;"Brasil";"Para ser um bom lutador, você deve dominar as técnicas básicas, deve estar em excelente forma física e seguro de si.";;;;;;;;;;"José Helio da Silva";;"heliomuaythaijiu@gmail.com";"https://www.facebook.com/HelioMuayThaiJiuJitsu/";;;;0;;"CBJJ";;"BR";4750
"Academia Samela Shoham Team";;;"Qr1a conjunto Z casa 05, Candangolândia";"Brasília";"DF";;;"Brasil";;;;;;;;;;;"Samela Shoham Lopes Leite";;;;;;;0;;"CBJJ";;"BR";6595
"Gracie Barra Guará";;" + 55 61 98202-5400";"Qe 40 Conj. N Lote 05 Loja 02, Guará 2";"Brasília";"DF";"71070-142";;"Brasil";"Localizada na QE 40 do Guará II, A Gracie Barra Guará convida a comunidade a empregar ao seu dia a dia a Filosofia do Jiu-Jitsu. Aqui vocês aprenderão a auto-defesa, a arte de utilizar o corpo e a mente de maneira eficiente, e também poderão incorporar hábitos saudáveis e finalmente, ter mais satisfação pessoal em suas vidas. Venham fazer parte dessa Grande Equipe!!!";;;;;;;;;;"Lubiraê Fernandes Nunes";;"darchan@live.com";"https://www.facebook.com/gbguara/";"https://www.youtube.com/channel/UCfjvBZ8VVwyKsarZ8vWMatg";"https://youtu.be/IA2tRBT02JE";;0;;"CBJJ";;"BR";6922
"Jose Aguiar Jiu-Jitsu";;;"DF 250 KM 2,5 Condominio Mansoes entre lagos etapa 1 conjunto c casa 17";"Brasília";"DF";;;"Brasil";;;;;;;;;;;"José Eduardo de Aguiar Baptista";;;;;;;0;;"CBJJ";;"BR";6994
"Luta CAIC";;;"SQN 205 Bloco H Apt: 505";"Brasília";"DF";;;"Brasil";;;;;;;;;;;"Paulo Eduardo Narcizo de Souza";;;;;;;0;;"CBJJ";;"BR";7251
"Rani Yahya BJJ";;;"Academia ACM G10 Sul n: SQS610, Bairro: Asa Sul";"Brasília";"DF";;;"Brasil";;;;;;;;;;;"Rani Ahmad Yahya";;;;;;;0;;"CBJJ";;"BR";6670
"VCB Jiu-Jitsu";;;"QI 10, Bl B, Loja 2, Guará 1";"Brasília";"DF";;;"Brasil";;;;;;;;;;;"Valmecio Camelo da Silva";;;;;;;0;;"CBJJ";;"BR";6440
"Levi Alves Jiu-Jitsu";;;"Área Especial para Igreja Católica Setor C7 Parte: B Claretiano, Bairro: Taguatinga Norte";"Brasília";"DF";"72010-070";;"Brasil";;;;;;;;;;;"Levi Alves Francisco";;;;;;;0;;"CBJJ";;"BR";7095
"FR Team";;;"QNO 03 CJF Casa 40, Setor O";"Ceilândia";"DF";;;"Brasil";;;;;;;;;;;"Felipe Rair Amaral da Silva";;;;;;;0;;"CBJJ";;"BR";6682
"IVT Team BJJ";;;"QR 408 Conj. 10 n: 27, Norte";"Samambaia";"DF";;;"Brasil";;;;;;;;;;;"Fernando Gyovanne Ferreira de Morais";;;;;;;0;;"CBJJ";;"BR";7254
"Gracie Barra Baixo Guandu";;" + 55 27 99763-3007";"Rua Madame Albertina Holz, 310, Centro";"Baixo Guandu";"ES";"29730-000";;"Brasil";;;;;;;;;;;"Andre Farias Brandiao";;;"https://www.facebook.com/Gracie-Barra-Baixo-Guandu-712901698914876/";;;;0;;"CBJJ";;"BR";5436
"Agnaldo Góes Jiu-Jitsu";"https://agnaldogoes.com.br/";;"Rua Alfredo Chaves, 05 Academia Show Mil, Vila Capixaba";"Cariacica";"ES";"29148-030";;"Brasil";"Eu sou Agnaldo Góes, tenho 53 anos, sou casado, pai de quatro filhos e vovô da Yasmin e do Logan. Como mestre de Jiu-Jitsu fui o idealizador do ""Projeto Bom Combate”. Também formei a equipe Agnaldo Góes Jiu-Jitsu, que hoje tem a sua sede em Vila Capixaba, Cariacica e outras filiais em várias Cidades do Estado do Espírito Santo. Moro em Cariacica há 25 anos e esta é a ""Cidade que escolhi pra viver e criar meus filhos.” Hoje entendo que o trabalho voluntário  (projeto social) é gratificante na transformação de vidas, pois junto com a atividade praticada vem também à consciência da solidariedade, e principalmente, valores importantes na formação do indivíduo. Como instrutor de Defesa Pessoal, tenho no meu portfólio instituições como: Polícia Militar do Espírito Santo (PMES) e Escola de Segurança Privada. Quero contribuir para implantação de projetos sociais nas comunidades, artes marciais no ambiente escolar e noções de primeiros socorros na escola. Eu AGNALDO GÓES coloco-me à disposição para ser vereador e a lutar por segurança pública, por investimentos na atenção básica e por uma legislação municipal onde a formação do sujeito esteja em primeiro lugar. Seu voto representa a cidade que você quer!";;;;;;;;;;"Agnaldo da Silva Góes";;;"https://www.facebook.com/equipeagnaldogoes/";"https://www.youtube.com/channel/UC5UTAhi3kzlCOkLJRTA36hA";"https://youtu.be/af8MY0FtumI";;0;;"CBJJ";;"BR";14
"Vinícius Prudêncio BJJ";"https://www.viniciusprudencio.com.br/";" + 55 27 99622-7289";"Av. Leopoldina, 35 - Campo Grande";"Cariacica";"ES";"29146-430";;"Brasil";"Natural de Vitória - ES, teve seu primeiro contato com as artes marciais aos 7 anos de idade, quando praticou Judô por dois anos. Conheceu o Jiu-Jitsu aos 11, quando viu uma revista com o Rickson Gracie na capa, dizendo: “O homem que desafiou Mike Tyson invicto a 460 lutas"". Impressionado com a coragem do lutador e até o considerando louco de enfrentar o Mike Tyson, comprou a revista e ficou admirado com as batalhas que o Rickson Gracie já havia vencido e com a sua segurança em dizer que o Jiu-Jitsu era a maior de todas as artes marciais. Por intermédio de um colega de trabalho, Sidney Krause, conheceu Agnaldo Góes, que lhe apresentou o dojô (academia de artes marciais), que na época se situava na pracinha de Campo Grande, Cariacica, e se tornou seu mestre no Jiu-Jitsu. No ano de 1999, sua mãe, com muito sacrifício, comprou seu primeiro kimono, e a partir daquele momento o tatame se tornou a extensão do seu lar, e seus colegas de treino, membros de sua família. O Jiu-Jitsu e a convivência com os atletas foram referência na formação de seu caráter, disciplina, honra e respeito ao próximo. No final de 1999, com 15 anos, alcançou a faixa laranja. Em 2002, a faixa azul. Em 2004 conquistou a faixa roxa. Em 2007, com ajuda e persistência do professor Sidney Lyra, conhecido como Perninha, se tornou apto ao exame onde conquistou a faixa marrom. Em 2009, começou a ministrar aulas de Jiu-jitsu, em Cariacica Sede, e em 2010 foi graduado a faixa preta. No mesmo ano também  formou sua primeira turma. Por intermédio do mestre Agnaldo Góes, conheceu um grande homem honrado e de ótimas referências, presidente do Jiu-Jítsu para Todos (JJPT),  Jonas Ribeiro, que o convidou para aplicar uma aula sem compromisso. Os alunos do JJPT gostaram da didática da aula e pediram que ele continuasse a ensiná-los. Assim, em maio de 2016 foi criada a Equipe Vinícius Prudêncio Brazilian Jiu-Jitsu, que se originou da equipe Agnaldo Góes.";"https://static.wixstatic.com/media/688788_1f73411c470c4d13adccbd0127f8fc25~mv2_d_1269_1274_s_2.png/v1/fill/w_127,h_128,al_c,q_85,usm_0.66_1.00_0.01/688788_1f73411c470c4d13adccbd0127f8fc25~mv2_d_1269_1274_s_2.webp";;;;;;;;;"Vinicius de Oliveira Prudêncio";;"contatoviniciusprudencio@hotmail.com";;"https://www.youtube.com/channel/UC6gLl6Ch0c2MVCGizzIfZOg";"https://youtu.be/txZiKqMu79Y";;0;;"CBJJ";;"BR";5100
"Signorelli Team";;;"Rua Aroldo Antolini, Vila Nova";"Colatina";"ES";"29702-080";;"Brasil";;;;;;;;;;;"Vinicius Jose Signorelli";;;;;;;0;;"CBJJ";;"BR";5215
"Raphael Pessôa Jiu-Jitsu";;;"Rua Sarcinelli Antônio 45, Centro";"João Neiva";"ES";"29680-000";;"Brasil";;;;;;;;;;;"Raphael Jossiê Mattos Pessôa";;;;;;;0;;"CBJJ";;"BR";3513
"Gracie Barra Laranjeiras - ES";"https://gblaranjeiras.com.br/";" + 55 27 98192-0705";"Rua Carlos Gomes, 793, Parque Residencial Laranjeiras";"Serra";"ES";"29165-260";;"Brasil";"Gracie Barra - A maior e melhor escola de Jiu-jitsu e defesa pessoal do mundo!";"https://gblaranjeiras.com.br/wp-content/uploads/2019/12/cropped-gb_laranjeiras_logo.png";;;;;;;;;"José Paulo da Silveira Junqueira";;;"https://www.facebook.com/graciebarra.laranjeirases.14/";;;;0;;"CBJJ";;"BR";4158
"JJFT-Brazilian Jiu-Jitsu";;;"Rua Cristal, 9, Casa, André Carloni";"Serra";"ES";"29161-373";;"Brasil";;;;;;;;;;;"Otacilio Caldas Andrade";;;;;;;0;;"CBJJ";;"BR";4927
"G.A Fight Jiu-Jitsu";;" + 55 27 9901-2625";"R. Vinte e Um, 227 - Santa Mônica";"Vila Velha";"ES";"29105-155";;"Brasil";;;;;;;;;;;"Giovanni Almeida dos Santos Neves";;;"https://www.facebook.com/gafigthjiujitsu/";;;;0;;"CBJJ";;"BR";5184
"Roberto Luna Jiu-Jitsu Team";;;"Rua Ita N:460, Bairro: São Conrado";"Vila Velha";"ES";"29124-086";;"Brasil";;;;;;;;;;;"Antônio Roberto Luna de Souza";;;;;;;0;;"CBJJ";;"BR";3053
"RSM BJJ Team";;" + 55 27 99720-4547";"Rua Gastão Roubach";"Vila Velha";"ES";"29101-020";;"Brasil";;;;;;;;;;;"Robson dos Santos Silva Motta";;"robsonsilvamotta@gmail.com";"https://www.facebook.com/rsm.bjj.team/";"https://www.youtube.com/channel/UCUE15h_vOlP2ETvyN7hHn1Q";"https://youtu.be/gsr00QxIHdo";;0;;"CBJJ";;"BR";4460
"Zaganelli Jiu-Jitsu";;" + 55 27 99909-4900";"Rua Constante Sodré 332, Santa Lucia";"Vitória";"ES";"29055-420";;"Brasil";"Invista na sua saúde e aprenda a se defender com os melhores profissionais da cidade de Vitória - ES.";;;;;;"Judo, Crossfight, Muay Thai";;;;"Frederico Luiz Zaganelli";;"fredericozaganelli@gmail.com";"https://www.facebook.com/Zaganellibjj/";"https://www.youtube.com/user/graciebarravix";"https://youtu.be/YIsXMqcjfLw";;0;;"CBJJ";;"BR";2151
"Centro de Treinamento Naldimar Rangel";;" + 55 27 99502-3209";"Rua Ferro e Aço n: 06, Em frente a Praça - Bairro: Bela Aurora";"Cariacica";"ES";"29143-216";;"Brasil";"Centro De Treinamento Naldimar Rangel, treinamento de jiu jitsu e circuito funcional com mestre faixa preta Naldimar Rangel.";;;;;;;;;;"Naldimar Rangel Amaral";;"naldocahcal@hotmail.com";"https://www.facebook.com/ctnaldimarrangel/";;;;0;;"CBJJ";;"BR";7510
"PJT Jiu-Jitsu";;;"Rua José de Almeida n: 353, Bairro: Castelo Branco";"Colatina";"ES";"29709-095";;"Brasil";;;;;;;;;;;"Marcos Pavan de Souza";;;;;;;0;;"CBJJ";;"BR";7253
"Academia Moama Jiu-Jitsu";;;"Rua Jeronimo Monteiro n: 36, Bairro: Centro";"João Neiva";"ES";"29680-000";;"Brasil";;;;;;;;;;;"Silvio Barbosa Ferreira Júnior";;;"https://www.facebook.com/AssociacaoMoamaJiuJitsu/";;;;0;;"CBJJ";;"BR";6795
"Thiago Nassur Jiu-Jitsu";;;"Rua Albino Negris, lado Sul 1 Quadra : 145, Hostel Chão e Mar Bairro: Guriri";"São Mateus";"ES";"29945-025";;"Brasil";;;;;;;;;;;"Thiago Nassur de P. Gonçalves";;;;;;;0;;"CBJJ";;"BR";7516
"NFT Nascimento Fight Team";;" + 55 27 98116-0553";"R. Gustavo Barroso, 432 - Chácara Parreiral";"Serra";"ES";"29164-323";;"Brasil";;;;;;;;;;;"Claudio Marcio Nascimento";;;"https://www.facebook.com/CentrodelutasNFT/";;;;0;;"CBJJ";;"BR";5966
"Fantin Fight";;" + 55 27 3042-7586";"Rua Carlos Cariello n: 151, Jardim Caburi";"Vitória";"ES";"29090-610";;"Brasil";"Nosso negócio é a sua satisfação em realizar Musculação, Muay-Thai e Jiu-Jitsu com uma equipe gabaritada e experiente; pronta para o seu sucesso!!! Venha nos conhecer e faça parte de nosso Time!!!";;;;;;"Muay Thai";;;;"Carlos Daniel Fantin de Matos";;;"https://www.facebook.com/Academia-Fantin-FIGHT-653344964689512/";;;;0;;"CBJJ";;"BR";6085
"Gracie Barra Bento Ferreira";"https://graciebarravitoria.negocio.site/";" + 55 27 99716-1810";"Rua João Vieira n: 176, Monte Belo";"Vitória";"ES";"29053-220";;"Brasil";;;;;;;;;;;"Andre Luis dos Santos Almeida";;;"https://www.facebook.com/graciebarrabf/";;;;0;;"CBJJ";;"BR";6304
"Jonni Quest BJJ";;" + 55 31 98552-3210";"Rua Elis Regina, 35";"Vila Velha";"ES";"29104-235";;"Brasil";;;;;;;;;;;"Walter Jonni Gonçalves";;"jonnijiujitsu@gmail.com";"https://www.facebook.com/jonni.quest.5/";;;;0;;"CBJJ";;"BR";7721
"Emanuel Silva Team Jiu-jitsu";;;"Rua onze de janeiro, 256 - Grande Vitória, Travessa Maria Estela de Novaes, 21 - Grande Vitória";"Vitória";"ES";;;"Brasil";;;;;;;;;;;"Emanuel Silva Gomes";;;;;;;0;;"CBJJ";;"BR";7723
"Kandango JJ";;;"Rua Professor Belmiro Siqueira n: 155, Centro Esportivo Enseada";"Vitória";"ES";"29050-580";;"Brasil";;;;;;;;;;;"Cristiano Sergio P. Almeida";;;;;;;0;;"CBJJ";;"BR";7125
"Fidelis Jiu-Jitsu";;" + 55 27 99722-0145";"Av. Ernesto Canal n: 560, Alvorada";"Vila Velha";"ES";"29117-120";;"Brasil";"O mestre Fidelis começou seu trajeto em 1986, com o Mestre Sabará e em seguida continuou sua jornada com Mestre Agnaldo Góes. A partir daí, já como faixa. Há 18 anos atrás o Mestre Fidelis tinha um ideal: ensinar o Jiu-Jitsu e seu lema de lealdade para seus alunos. Hoje a academia Fidelis Jiu-Jitsu atende o público infantil - a partir dos 4 anos de idade - e também o púbico jovem / adulto. Venha conhecer nosso tatame e faça parte da Família Sempre Fiel.";;;;;;;;;;"Edson Junior Cristino Fidelis";;;"https://www.facebook.com/AcademiaFidelisJiuJitsu/";;;;0;;"CBJJ";;"BR";6316
"AR Team Jiu-Jitsu";;" + 55 88 99938-5717";"R. Deocleciano Bezerra, 333 - Jardim Iguatu";"Iguatu";"CE";"63500-000";;"Brasil";;;;;;;;;;;"André Ribeiro da Mota";;"andranocrato@hotmail.com";"https://www.facebook.com/arteambjj/";;;;0;;"CBJJ";;"BR";7271
"Adão Neto JJ";;" + 55 61 9553-6581";"Quadra 02, Lote 03, Jardim Brasília II";"Águas Lindas de Goiás";"GO";"72910-000";;"Brasil";;;;;;;;;;;"Adão de Sousa Moura Neto";;"adaoneto.jj@gmail.com";"https://www.facebook.com/CTNOVAUNIAOALG/";"https://www.youtube.com/user/asmnetto";"https://youtu.be/94ZJmGKf2KY";;0;;"CBJJ";;"BR";5484
"Gracie Barra Anapolis";;"+ 55 62 98600-4602";"Av. São Francisco de Assis, 770, Jundiaí";"Anápolis";"GO";"75110-810";;"Brasil";"Gracie Barra, Escola de Jiu Jitsu e Defesa Pessoal. A Gracie Barra e uma escola reconhecida mundialmente que ensina a arte marcial JIU JITSU.";;;;;;;;;;"Sammy Jamaleddine";;"graciebarraanapolis@gmail.com";"https://www.facebook.com/JiuJitsuAnapolis/";"https://www.youtube.com/channel/UCCPv7RZu9S3VtHFZjjdKhWw";"https://youtu.be/WsjOaem8KkA";;0;;"CBJJ";;"BR";4576
"Academia Coliseu";"https://academiacoliseu.com/";" + 55 62 3099-4157";"Avenida Senador José Lourenço Dias, N° 475, Setor Central";"Anápolis";"GO";"75020-010";;"Brasil";"A Academia Coliseu foi inaugurada em 1995, na cidade de Anápolis, como resultado do espírito inovador dos irmãos Cristiano Costa e Luciano Costa, que buscavam oferecer aos anapolinos um esporte inédito: o Jiu-Jítsu. Nossa estrutura foi pensada para oferecer conforto aos nossos alunos e fazer com que eles se sintam a vontade para a prática do esporte. Possuímos uma grade de aula especial para cada perfil de aluno. Temos turmas Masculino e Feminino, Adulto e Infantil, onde consideramos os níveis: Iniciante, Intermediário, Avançado, Competição, No Gi, Kids e Defesa Pessoal.";"https://academiacoliseu.com/wp-content/uploads/2020/10/logo_coliseu2020-removebg-preview-e1602016689277.png";;;;;"Judo, Karate";"MENSAL R$270/mês. Sem Plano. Masculino e Feminino. Adulto e Infantil. Iniciante, Intermediário, Avançado, Competição, No Gi, Kids e Defesa Pessoal. DÉBITO RECORRENTE R$170/mês. Masculino e Feminino. Adulto e Infantil. Iniciante, Intermediário, Avançado, Competição, No Gi, Kids e Defesa Pessoal. 2 à 6x por semana.";"https://academiacoliseu.com/horarios/";;"Cristiano Costa Soares Reis";;"academiacoliseubjj@gmail.com";"https://www.facebook.com/alliancecoliseu/";"https://www.youtube.com/channel/UCVK91ugo3T8OeyJ2a52JBjg";"https://youtu.be/dczeTS2d_CM";;0;;"CBJJ";;"BR";2158
"E. R. Jiu-Jitsu";;;"Rua Salvador - Qd 17, Lt 09, Jd. Belo Horizonte";"Aparecida de Goiânia";"GO";;;"Brasil";;;;;;;;;;;"Eder Rodrigues de Oliveira";;;;;;;0;;"CBJJ";;"BR";7605
"Gracie Barra Setor Sul - Goiânia";;" + 55 62 3241-2012";"Av. 86 n: 605, Setor Sul";"Goiânia";"GO";"74083-385";;"Brasil";"Escola Premium de Jiu-Jitsu e academia de treinamento funcional de alto nível. 1ª Escola Gracie Barra Premium do Centro Oeste. A Gracie Barra é uma comunidade mundial de praticantes do Jiu-Jitsu Brasileiro: professores, alunos e atletas. A nossa organização é composta por mais de 300 escolas nos cinco continentes.";;;;;;;;;;"Miogre Tavares Coronheiro";;"midiagb@gmail.com";"https://www.facebook.com/GBGoiania/";;;;0;;"CBJJ";;"BR";4455
"Valter Santos Brazilian Jiu-Jitsu - VSBJJ";;;"Quadra 492 lote 02/04 02/04 , Parque Estrela Dalva IV";"Pedregal";"GO";;;"Brasil";;;;;;;;;;;"Cleovalter Santos Batista de Souza";;;;"https://www.youtube.com/channel/UCH8_EoOMgDm7tIL0xBJ2IVA";"https://youtu.be/7huTkYg8HzE";;0;;"CBJJ";;"BR";4654
"Blood Brothers BJJ";;;"Quadra 10 Lote 10 Sala 106, Valparaíso Etapa ""A""";"Valparaíso de Goiás";"GO";;;"Brasil";;;;;;;;;;;"Cleovalter Santos Batista de Souza";;;;;;;0;;"CBJJ";;"BR";5456
"Acala BJJ";;;"Rua Assis Chateaubriand n: 1515 QD 30 Loja 22, Setor Oeste";"Goiânia";"GO";"74130-012";;"Brasil";;;;;;;;;;;"Claudio Henrique de Souza";;;;;;;0;;"CBJJ";;"BR";6971
"Gracie Barra Luziania Centro";;" + 55 61 3621-1291";"Av. Ézio Carneiro Q.30 Lote 30 B S/n, Setor Aeroporto";"Luziania";"GO";"72801-060";;"Brasil";;;;;;;;;;;"Paulo Roriz Coutinho";;;;;;;0;;"CBJJ";;"BR";7034
"Equipe Round Jiu-Jitsu";;;"Rua Pedro Afonso n: 434, Pio Gomes";"Catalão";"GO";;;"Brasil";;;;;;;;;;;"Ozeias de Sousa Vicente";;;;;;;0;;"CBJJ";;"BR";6694
"Clube Gonzaga de Jiu Jitsu e MMA";"http://gonzagadojo.blogspot.com/";" + 55 62 99943-4320";"Av. C-104, 1246, Qd. 335; Lt.1-4";"Goiânia";"GO";"74250-030";;"Brasil";"""Não lutamos por pontos, lutamos por vitórias!"" Desde 1990";;;;;;"MMA, Personal Defense, Chinese and Thai Boxing, Judo, Classic Boxing (English)";;;"Mon-Sat: 2:00pm-9:00pm";"Jean Gonzaga";;"gonzagasensei@gmail.com";"https://www.facebook.com/clubegonzagajiujitsu/";;;;0;;"CBJJ";;"BR";7652
"Team Fernandes Gyn";;"  + 55 62 98547-9182";"Avenida Oriente Quadra 103 lote 30, Jardim Curitiba 3";"Goiânia";"GO";"74480-800";;"Brasil";;;;;;;"Muay Thai, Kickboxing, MMA, Boxing, Krav Maga, Capoeira, Sanda";;;;"Ricardo Fernandes Pires";;;"https://www.facebook.com/teamfernandesgyn/";;;;0;;"CBJJ, A.A.M.T.F, WKF, ISKA, CONKICK,  IBJJF, CBJJO, LBJJ, UAEJJ";;"BR";6224
