"name";"website";"phone";"address";"city";"state";"zip";"stars";"country";"details";"logo_url";"kids_program_url";"kids_program_detail";"woman_only_program_url";"woman_only_program_detail";"other_programs";"pricing";"schedule_url";"business_hour";"head_professor";"special_offer";"email";"facebook_url";"youtube_channel";"video_url";"awards";"multiple_locations";"id";"FederationAbbr";"team";"CountryAbbr";"source ID"
"Equipe Power Fight";;" + 55 21 96460-8327";"Rua Bernardino Tillia n: 113 , Bairro: Coelho da Rocha";"São João de Meriti";"RJ";"25550-260";;"Brasil";"O C.T. POWER FIGHT é referência de ensino das artes marciais, localizado na Rua Bernardino Tillia- n°113-Coelho da Rocha- SJM, próx a Praça da Bandeira. Academia especializada em Judô e Jiu-Jitsu. Contamos com professores Altamente Qualificados para trabalhar com Crianças Homens e Mulheres. Iremos participar de competições internas,carioca,estadual entre outras, das duas modalidades. Venha conferir nossa academia Inscrições abertas.";;;;;;;;;;"Ricardo da Silva Agnez";;;"https://www.facebook.com/CentrodeTreinamentoPowerFight/";;;;0;;"CBJJ";;"BR";6534
"Vencer Centro Esportivo Resgate";;" + 55 21 2786-4630";"Rua Ex Combatente n: 36, Bairro: Coelho da Rocha";"São João de Meriti";"RJ";"25550-761";;"Brasil";"Um Centro Esportivo Social totalmente gratuito com para crianças e adolescentes de 05 a 18 anos, com 6 modalidades de luta, são elas: Muay Thai, Kickboxing, Judô, Jiu Jits e Luta Livre. Nossa Missão: Promover a integração, através da prática esportiva, implementando valores de cidadania e solidariedade, desenvolvendo potenciais e resgatando projetos de vida de jovens e crianças. Nossa Visão: Ampliar as oportunidades sociais de crianças e jovens, preparando-os para o exercício pleno da cidadania, transformando-os em cidadãos capacitados para a vida.";;;;;;"Wrestling, Judo, Muay Thai, Gymnastics, Fit Dance";;;;"André Barroso Pires";;;"https://www.facebook.com/Centro.Esportivo.Resgate/";;;;0;;"CBJJ";;"BR";7218
"Andre Martini Brazilian Jiu-Jitsu";;" + 55 22 99858-2304";"Rua da Luz, 452";"Cabo Frio";"RJ";"28908-120";;"Brasil";;;;;;;;;;;"Andre Luiz Martini de Castro Ferreira";;;"https://www.facebook.com/AndreMartiniBrazilianJiuJitsu/";"https://www.youtube.com/channel/UC9YQ_y1ihPlfBJ9d-x-k_bw";"https://youtu.be/1vWcpv_p378";;0;;"CBJJ";;"BR";7003
"CGT Jiu-Jitsu";;" + 55 21 97281-7711";"Rua Francisco Sá, 39 - Sobreloja - Várzea ";"Teresópolis";"RJ";"25953-011";;"Brasil";;;;;;;"Self Defense, Muay Thai, Zumba, Air Boxing, Judo";;;;"Claudio Silva Muniz";;;"https://www.facebook.com/carlsongracieteam/";;;;0;;"CBJJ";;"BR";6030
"Escola de Jiu-Jitsu WS";"https://escola-de-jiu-jitsu-ws.negocio.site/";" + 55 21 96772-4670";"Rua Doutor Aleixo, 85 - Várzea";"Teresópolis";"RJ";"25953-070";;"Brasil";"Um espaço voltado para a prática de artes marciais , com o jiu jitsu como ponto forte , ambiente familiar voltado não só para competidores mas também para aqueles que buscam bem estar fisco e mental. Através da disciplina e métodos de ensino , visamos a melhoria de vida de cada aluno , seja ele jovem ou aquele chefe de família que nos procura, em busca uma qualidade de vida melhor! Ao assistir à uma luta em campeonato oficial de Jiu-Jitsu, podemos pensar que esse é um esporte para poucos. Mas, basta entrarmos em uma academia para assistir a um treino que esse pensamento logo cai por terra.É muito comum vermos crianças, mulheres e homens dos mais variados tamanhos treinando Jiu-Jitsu em uma academia. Mais comum ainda é vermos um homem franzino finalizando outro homem maior e mais pesado. Esse é o espírito do Jiu! Propiciar a qualquer um a possibilidade de alcançar a vitória. Para as mulheres, o Jiu-Jitsu, além do objetivo esportivo, de gerar campeãs, também propicia o importante ensino da defesa pessoal. Em um país como o Brasil, onde um estupro ocorre a cada 11 minutos, é fundamental que a mulher tenha noções básicas de como se defender, e, principalmente, de como sair de uma situação de desvantagem.Com o Jiu-Jitsu, as mulheres aprendem técnicas tanto para sair de uma posição de chão, mesmo tendo uma pessoa mais pesada em cima dela, quanto golpes para aplicar enquanto estão em pé, caso sofram ataques nesta posição.Já para as crianças, o Jiu-Jitsu é uma forma de aprendizado, que ajuda a moldar o caráter dos pequenos. Em uma aula de Jiu-Jitsu, as crianças aprendem sobre a hierarquia, o respeito às regras e aos companheiros, desenvolvem a concentração, aprendem a controlar a ansiedade, e, além de tudo isso, praticam uma atividade física que movimenta o corpo todo.Portanto, não há contraindicações para a prática do Jiu-Jitsu. Cada um com seu objetivo, mas todos em busca de crescimento e evolução pessoal.";;;;;;;;;;"Washington Faria da Silva";;;"https://www.facebook.com/escoladejiujitsuWS/";"https://www.youtube.com/channel/UCKd1ZxUyvycgK_Oh04Wknhg";;;0;;"CBJJ";;"BR";6801
"Globe Fight Brazilian Jiu-Jitsu";;" + 55 21 99334-1020";"Av. Presidente Roosevelt 1665 Bl 7 apt 201, Barra Do Imbui";"Teresópolis";"RJ";"25966-001";;"Brasil";;;;;;;;;;;"João Marcos Caciano de Souza";;"jm_caciano@hotmail.com";"https://www.facebook.com/Globe-Fight-Brazilian-J%C3%ADu-Jitsu-494352277289586/";;;;0;;"CBJJ";;"BR";5953
"Linhagem Real";;;"Rua Palmira Maria de Oliveira n: 246, Rua do Cedal - São Pedro";"Teresópolis";"RJ";;;"Brasil";;;;;;;;;;;"Vinicius Paula Bastos";;;;;;;0;;"CBJJ";;"BR";6835
"Takayas Top Team";;" + 55 21 96823-9365";"Rua Doutor Jorge Melick n: 05, Corta Vento";"Teresópolis";"RJ";"25963-360";;"Brasil";"The only way to beat Jiu Jitsu is to learn Jiu Jitsu";;;;;;;;;;"Roger Takayas dos Santos";;"rogertakayas@bol.com.br";"https://www.facebook.com/Takayas-Family-Bjj-1392767384378221/";;;;0;;"CBJJ";;"BR";6337
"Team Pé de Chumbo";;" + 55 21 99121-9327";"Av. Lúcio Meira, 1143 - Várzea";"Teresópolis";"RJ";"25953-003";;"Brasil";"Organizados como um time, unidos como uma família.";;;;;;;;;;"Delson Heleno Raimundo";;"teampedechumbo@bol.com.br";"https://www.facebook.com/teampedechumbo/";;;;0;;"CBJJ";;"BR";6522
"Soul Fighters Bora Bora";;" + 55 21 99962-5549";"Rua José Higino, 130 - Tijuca";"Rio de Janeiro";"RJ";"20520-202";;"Brasil";"Escola de Jiu-jitsu que tem suas turmas divididas por faixa etária e com professores com mais de 20 anos de experiência lecionando para todas as idades.";;;;;;;;;;"Alvaro Mansor Guarçoni";;;"https://www.facebook.com/soulfighterbarra/";;;;0;;"CBJJ";;"BR";7341
"Gracie Barra Vargem Grande";;" + 55 21 99847-1325";"Est. dos Bandeirantes, 24006, sala 201 - Vargem Grande";"Rio de Janeiro";"RJ";"22785-092";;"Brasil";"Escola oficial Gracie Barra de Jiu-Jitsu e Defesa Pessoal em Vargem Grande - RJ. Turmas: Adultos, Mulheres e Crianças! Venha fazer uma aula experimental! Gracie Barra Vargem Grande, Rio de Janeiro. Escola de Jiu-Jitsu e defesa pessoal";;;;;;;;;;"Seidler Rodrigo Santos Ziser";;"gbvargemgranderj@gmail.com";"https://www.facebook.com/gbvargemrj/";"https://www.youtube.com/channel/UCTwQhmQcVKZE_rQAo7-3VRw";"https://youtu.be/Uv51PP02xRg";;0;;"CBJJ";;"BR";6072
"Infantaria de Jiu-Jitsu Brasileiro";;;"Rua José Leal n: 230, Centro";"Paraú";"RN";;;"Brasil";;;;;;;;;;;"Elenilson Nunes da Silva";;;;;;;0;;"CBJJ";;"BR";7507
"FA Team";;" + 55 51 98945-3222";"Rua Salgado Filho 517";"Alvorada";"RS";"94820-450";;"Brasil";;;;;;;;;;;"Felipe Luz Alves";;"felipealvesbma@gmail.com";"https://www.facebook.com/FA.TEAM.BJJ.SCHOOL/";;;;0;;"CBJJ, IBJJF";;"BR";5811
"Advance";;;"Os Dezoito do Forte, 31";"Caxias do Sul";"RS";"95020-471";;"Brasil";;;;;;;;;;;"Gabriel Grasselli de Lima";;;;;;;0;;"CBJJ";;"BR";7745
"AKBJJ";;;"Rua Tiradentes, 403";"Pantano Grande";"RS";"96690-000";;"Brasil";;;;;;;;;;;"Alexandre Krauze Cabeçudo";;;;;;;0;;"CBJJ";;"BR";7749
"Jaca Team Jiu-Jitsu";;" + 55 51 3208-1165";"Av. Bento Gonçalves, 3723 - Partenon";"Porto Alegre";"RS";"90650-003";;"Brasil";;;;;;;;;;;"Alexandre Moura da Rosa";;;;;;;0;;"CBJJ";;"BR";7327
"Mario Sperry Jiu Jitsu Porto Alegre - Sul/Brasil";"http://mariosperry.com/";" + 55 51 98131-9934";"Av. Coronel Marcos, 2353 - Ipanema";"Porto Alegre";"RS";"91760-000";;"Brasil";"A Academia SJJ é pioneira no ensino do jiu jitsu no RS . O tamanho de nossa equipe e de nossas vitórias, não deixam dúvidas sobre a nossa qualidade. Os Mestres Walter Mattos e José Mario Sperry, inauguraram no dia 15 de março de 1994, a Academia Sul Jiu Jitsu. O Mestre Walter Mattos foi o pioneiro do Jiu Jitsu no Estado, retornando a sua cidade natal no ano de 1992, trazendo com ele a sua Faixa Preta, dada, por dois dos melhores lutadores de jiu jitsu do mundo. Mestre Carlson Gracie e Mestre Sergio Penha. Da Matriz surgiram varios campeões Gaúchos ,Sul Brasileiro,sul americanos,pan americanos e Mundias .Os professores formados pela SJJ que se encontran no RS e no Mundo nos dias de hoje foram formados em sua maioria na matriz. Muitos continuan com nossa bandeira e outros que resolveran trilhar seus caminhos.Mas todos fazem parte da historia.";"http://mariosperry.com/wp-content/uploads/2016/07/logo.png";;;;;;;;;"Gustavo Silvestro";;"contato.msjj@gmail.com";"https://www.facebook.com/mariosperrybrasil/";;;;0;;"CBJJ";;"BR";7171
"Thork Jiu-Jitsu";;" + 55 55 3026-8660";"Rua Visconde de Pelotas 2122";"Santa Maria";"RS";"97015-140";;"Brasil";"Academia de Jiu-Jitsu, ministrada pelo mestre faixa preta Leonardo Morosetti. A evolução não para! Oss.";;;;;;;;;;"Leonardo Morosetti de Lima";;"leomorosetti@yahoo.com.br";"https://www.facebook.com/THORKJiuJitsu/";;;;0;;"CBJJ";;"BR";7602
"Denis Morais Team/DMT";;;"Rua Dez s/n, Clube Náutico - Praia Prava";"Angra dos Reis";"RJ";;;"Brasil";;;;;;;;;;;"Denis Morais dos Santos";;;;;;;0;;"CBJJ";;"BR";5252
"Gracie Barra Armação dos Búzios";;"  + 55 22 99974-5715";"Av. Estrada Canto Esquerda do Geribá n: 100 loja 1, Manguinhos";"Armação dos Buzios";"RJ";"28950-000";;"Brasil";;;;;;;;;;;"Reinaldo Ende Lopes da Silva";;;"https://www.facebook.com/graciebarraarmacaodosbuzios/";;;;0;;"CBJJ";;"BR";5090
"Luciano Gazen Team";;" + 55 21 99936-9649";"Rua Padre Antônio C. Carvalho S/N, Loja - Ribeira/Papucaia";"Cachoeira de Macacu";"RJ";"28680-000";;"Brasil";"Somos muito mais que uma equipe, somos uma família! Formando campeões dentro e fora dos tatames.";;;;;;;;;;"Luciano Gazen da Cunha";;;"https://www.facebook.com/Centro-de-Treinamento-Luciano-Gazen-Team-470491109685315/";"https://www.youtube.com/user/lucianogazenteam";"https://youtu.be/Tq49mnfjZVI";;0;;"CBJJ";;"BR";4371
"Fight House BJJ";;" + 55 22 99202-7671";"Rua Pastor Luiz Laurentino 1351 - Santa Ely";"Casimiro de Abreu";"RJ";"28860-000";;"Brasil";;;;;;;;;;;"Rafael Bouckhorny Gonçalves";;"rrafaelbg@gmail.com";"https://www.facebook.com/Fight-House-BJJ-593904337753638/";;;;0;;"CBJJ";;"BR";5938
"Joalon";"https://grupojoalon.blogspot.com/";" + 55 21 99416-5941";"R. Sergipe, 144 - Santa Cruz da Serra";"Duque de Caxias";"RJ";;;"Brasil";;"https://2.bp.blogspot.com/-FBjE9cgv9WA/Xs6-rphjxNI/AAAAAAABXQM/ZIctgxx3mhwAfonG-SCtubJIkH8XwHilwCK4BGAYYCw/s350/14199347_1157005507693237_6810056707888016023_n.png";;;;;;;;;"Joacil Vieira De Carvalho";;"joalon2010@hotmail.com";"https://www.facebook.com/AcademiaJoalon/";;"https://youtu.be/kFZL45_nf6Q?list=PLfjeuS5geQyX--c7braLTfpv2yGeBl_X0";;0;;"CBJJ";;"BR";1028
"PRM Team";"https://www.primeteambjj.com.br/";" + 55 21 99580-9046";"Rua Professor José de Souza Herdy, 1235 - Jardim 25 de Agosto";"Duque de Caxias";"RJ";"25071-201";;"Brasil";"Apesar do nome da modalidade ser ""jiu-jitsu"", na verdade, a modalidade não se aplica como o tradicional Ju-jutsu, foi desenvolvida como especialização e ênfase das técnicas de controle e luta no chão, ne waza e katame waza, e com menos ênfase às técnicas de luta executadas de pé, tate waza, das técnicas de judô, de Mitsuyo Maeda, representante direto do Instituto Kodokan. Por não serem o foco principal da modalidade, os golpes de ate waza e kansetsu waza, acabam tendo papel coadjuvante e/ou intermédio para a execução de um golpe final de submissão do adversário. O nome do estilo de luta da família Gracie permaneceu como jujutsu, porque na época em que os irmãos Carlos e Hélio Gracie, principalmente, finalizaram seu repertório, o nome ""judô"" ainda não era de uso comum mas Kodokan jujutsu. O criador do estilo foi, em princípio, Carlos Gracie, que adaptou o Judô com especial apreço à luta de solo, haja vista que seu porte físico punha-lhe em severa desvantagem contra adversários de maior porte. Partindo do princípio de que numa luta de solo, quando projeções ou mesmo chutes e socos não são eficientes, mas alavancas, sim, o porte físico dos contendores torna-se de menor importância. Nessa situação, aquele que tiver mais técnica possuirá consequentemente a vantagem. Se não foram originais em adaptar uma arte marcial provecta, haja vista que no Japão isso já há muito ocorrera com o aiquidô e o próprio judô, oriundos do Jiu-jitsu, com o caratê, oriundo do te-jutsu de Okinawa, ou mesmo no resto do mundo como o krav maga (Israel) ou a capoeira regional (Brasil), Carlos Gracie e depois Hélio Gracie foram originais em criar um paradigma que prima pela efetividade. Comprovado o seu sucesso em competições, o Jiu-jitsu brasileiro serviu de cerne do que viria a ser a modalidade artes marciais mistas. ";"https://www.primeteambjj.com.br/images/about/about-img1.jpg";;;;;;;;;"Juan Lopes da Silva";;"escolabunker@gmail.com";"https://www.facebook.com/primeteambjj/";;;;0;;"CBJJ";;"BR";4406
"Pitbull Parada Modelo";;;"Estrada Rio Friburgo - KM 0 53, Parada Modelo";"Guapimirim";"RJ";;;"Brasil";;;;;;;;;;;"Rodrigo Alcantara Siqueira";;;;;;;0;;"CBJJ";;"BR";4683
"Bremgartner Team";;;"Praia da Rosa n: 1257, Tauá";"Rio de Janeiro";"RJ";"21920-110";;"Brasil";;;;;;;;;;;"Alberto Bremgartner Neto";;;;;;;0;;"CBJJ";;"BR";2227
"Itaborai Top Team";;" + 55 21 98564-9029";"Rua Vitorino Ferreira de Araujo Nº 02 Bairro Apolo II";"Itaboraí";"RJ";;;"Brasil";;;;;;;;;;;"Andre Luiz Marins de Souza";;;"https://www.facebook.com/D2bjj/";;;;0;;"CBJJ";;"BR";5308
"Clube Paes JJ";;" + 55 21 97336-6216";"Rua A Lote 24 Quadra 01 - Número 3.033, New Park - Manilha Bairro: Vila Brasil";"Itaboraí";"RJ";"24859-068";;"Brasil";;;;;;;;;;;"Cirval Justino da Silva";;;"https://www.facebook.com/Paes-jiu-jitsu-Itabora%C3%AD-622175527891431/";;;;0;;"CBJJ";;"BR";263
"Carioca Brazilian Jiu-Jitsu";"https://business.google.com/website/cariocabrazilianjiujitsu";" + 55 21 99871-3925";"Rua Antônio Maurício, 9, 1° Andar - Centro";"Itaguaí";"RJ";"23810-410";;"Brasil";;;;;;;;;;"Mon-Fri: 6:00am-10:00pm";"Mauro Tani";;;;;;;0;;"CBJJ";;"BR";190
"Soul Fighters Itaperuna";;;"Rua Primeiro de Maio, 1310 - Niterói";"Itaperuna";"RJ";"28300-000";;"Brasil";;;;;;;;;;;"Alvaro Mansor Guarçoni";;;"https://www.facebook.com/Soul-Fighters-Itaperuna-2138930239700011/";;;;0;;"CBJJ";;"BR";4662
"Cesar Maillet Team";;" + 55 22 99719-0781";"Rua Tiradentes n: 194, Centro";"Macaé";"RJ";"27915-060";;"Brasil";"Equipe de JIU JITSU liderada por Cesar e Marvel Maillet. Nosso objetivo é socializar, disciplinar e fortalecer os bons valores através da arte marcial.";;;;;;;;;;"Paulo Cesar Paolino Maillet";;;"https://www.facebook.com/cesarmailletjiujitsuteam/";"https://www.youtube.com/channel/UCsJH6OdiIOtOF3nw2Qq62CQ";;;0;;"CBJJ";;"BR";4417
"Academia Ass. Mageense de Jiu-Jitsu";;;"Rua Irineu Marinho n: 8, Tenis Clube";"Magé";"RJ";;;"Brasil";;;;;;;;;;;"Mozar Tadeu Taldo Rodrigues";;;;;;;0;;"CBJJ";;"BR";2428
"Equipe PH Jiu-Jitsu";;" + 55 21 2792-4372";"Rua Bernardino Borges dos Reis 200, Cosmorama";"Mesquita";"RJ";"26582-150";;"Brasil";"A Equipe PH originou-se da Associação Esportiva do Parque Anchieta (AEPA), onde o Mestre Hildebrando Gonçalo deu aulas de Jiu jitsu até sua morte (1991), formando lá inúmeros faixas pretas, entre eles estava o seu filho o Prof. Alexandre Silva, que querendo prestar uma justa homenagem fundou então a Equipe Prof. Hildebrando, que por ser um nome diferenciado e extenso resolveu abreviar, assim dando início a Equipe PH Jiu-jitsu, uma Família de Campeões.";;;;;;;;;;"Alexandre Gonçalves da Silva";;"phjiujitsu@hotmail.com";"https://www.facebook.com/PHJiuJitsuOficial/";"https://www.youtube.com/channel/UCvoYGl6Yl-1UDKsSm0Amoxw";"https://youtu.be/HKMKECnR0F0";;0;;"CBJJ";;"BR";340
"Art Prodigy Jiu-jitsu";"https://www.artprodigyjiujitsu.com.br/";" + 55 21 98664-0051";"Av Getúlio Vargas, 1601 - 2° andar - Centro";"Nilópolis";"RJ";"26510-014";;"Brasil";"ART PRODIGY JIU-JITSU surgiu do sonho do Sensei André Santos, faixa preta 2º grau. Pude ter o primeiro contato com Jiu Jitsu, através de um projeto social em 2000, onde quem ministrava as aulas era o Mestre Isaac Araújo. Logo após comecei a trilhar minha trajetória tendo como Professor Luis Claudio Corino que era aluno do Muzzio de Angelis e que agora se encontra com o Mestre Júlio Cesar Pereira. Hoje eu realizei um sonho que esteve no papel desde que iniciei a carreira de Professor de jiujitsu que era ter uma academia onde daria qualidade de vida para os alunos que ali estivessem. Durante todo esse tempo procurei um lugar que desse suporte para esse projeto. Logo fundei a ART PRODIGY JIU-JITSU onde continuamos filiados à equipe GFteam e dando seguimento aos treinos com qualidade.";"https://www.artprodigyjiujitsu.com.br/img/logo.png";"https://www.artprodigyjiujitsu.com.br/treinamento.php";"Traga as crianças a sua volta para o jiu jitsu. Jiu Jitsu Infantil começa a partir dos 5 anos, e as turmas são divididas entre as turmas kids, Infantil e juvenil. Isso nos permite ensinar nossas crianças dentro de ambiente mais seguro e de melhor compreensão em cada fase de seu desenvolvimento. Com os menores, a aula é feita de forma lúdica e divertida, conforme eles vão tendo uma melhor entendimento os fatores como disciplina e coordenação começam a ter um maior peso, até chegarmos no foco da parte técnica que acontece conforme os alunos evoluem dentro de nosso programa de ensino. Aqui eles aprendem não só a ter limites como começam a entender o significado da disputa, do perder e ganhar, o incentivo a se extrair o melhor de cada um traz a ele uma auto estima e auto confiança essenciais para que se desenvolvam como crianças seguras e disciplinadas.";;;;"Plano Recorrente Mensal: R$ 95 Adulto, R$ 90 Infantil; Plano Recorrente Semestral: R$ 540 Adulto, R$ 510 Infantil; Plano Recorrente Anual: R$ 1080 Adulto, R$ 1020 Infantil";;;"Andre Luiz Daniel Santos";;"gfteam@artprodigyjiujitsu.com.br ";"https://www.facebook.com/APJgfteam/";;;;0;;"CBJJ";;"BR";7587
"Curucuruland BJJ";"http://curucuruland.com/";;"Rua Bertha Motta Vieira 1126, Quadra 18";"Niterói";"RJ";;;"Brasil";"Black Belt 4th degree , Sensei Rodrigo Pagani has been teaching bjj since 1999. Former competitor, fought the Worlds in Brasil 2002, 2003 in the adult division. He is 3X International of Maters Champion, 4X Brasilian National Champion , European Champion, and 3X Rio de Janeiro State Champion. The creator of the Curu-Curu Guard and the CURUCURULAND BJJ, where you find the Brazilian Jiu-Jitsu lifestyle in the purest state. CURUCURULAND TV brings you close to Sensei Rodrigo Pagani , his System and all of his 3 decades dedicated to gentle art. A lifetime of work all organized in sets of videos ready for you to learn from one of the best. The Curucuru master and also his guests ready for your demand. CURUCURULAND CAMP will be happy to receive you and your family for an immersion in the Bjj lifestyle in Brasil. Staying in our camp we will feed you with great food made from our special Cheff, train Jiu-Jitsu and yoga all in the same deal. Once here you will interact with the local CURUCURULAND students.";;;;;;;;;;"Rodrigo Borges Pagani";;"curucuruland@hotmail.com";"https://www.facebook.com/curucurulandbjj/";;;;0;;"CBJJ";;"BR";7599
"Audácia Brazilian Jiu-Jitsu";;;"Estrada Caetano Monteiro, 2719, Pendotiba";"Niterói";"RJ";"24320-570";;"Brasil";;;;;;;;;;;"William Sales Candido da Silva";;;;;;;0;;"CBJJ";;"BR";5656
"Fabricio Rodrigues BJJ";;" + 55 21 98146-6196";"R. Cel. Guimarães, 269 - Engenhoca";"Niterói";"RJ";"24110-441";;"Brasil";"Academia e de Jiu-Jitsu, localizada no município de Niterói, no Colégio Niterói, no bairro da Engenhoca. Uma equipe de professores preparada para treinar homens e mulheres, sejam adultos, jovens ou crianças em um ambiente de respeito e amizade.";;;;;;;;;;"Fabricio Rodrigues da Silva";;"fabriciorodriguesbjj@gmail.com";"https://www.facebook.com/Academia-Fabr%C3%ADcio-Rodrigues-BJJ-102913111500738/";"https://www.youtube.com/channel/UCWJHy3t2Pftp3AitRBfA33g";"https://youtu.be/UdorOb7dBnI";;0;;"CBJJ";;"BR";3120
"Gracie Barra Santa Rosa";"https://santarosa.gbniteroi.com.br/";" + 55 21 97280-7883";"R. Noronha Torrezão, 145 - Santa Rosa";"Niterói";"RJ";"24240-183";;"Brasil";"Nós da Gracie Barra Santa Rosa, Escola Oficial de Jiu-jitsu Gracie Barra, oferecemos para a cidade de de Niterói, juntamente com a Gracie Barra Icaraí, um ambiente amigável e de cooperação entre os alunos para seu desenvolvimento pessoal, melhoria do condicionamento físico e de mais qualidade de vida, além do fortalecimento do espírito de família. Tudo através da prática do Jiu-jitsu e de técnicas de defesa pessoal.";;;;;;;;;;"Seidler Rodrigo Santos Ziser";;"santarosa@gbniteroi.com.br";"https://www.facebook.com/gbstarosa/";;;;0;;"CBJJ";;"BR";5676
"Benevides Jiu-Jitsu";"https://www.benevidesjiujitsu.com/";" + 55 22 99728-4503";"Rua Pastor Meyer 31";"Nova Friburgo";"RJ";"28625-116";;"Brasil";;"https://static.wixstatic.com/media/20ef22_2ca256ad7bbe4d2ebf2eca720936e759~mv2.png/v1/fill/w_843,h_350,al_c,q_85/20ef22_2ca256ad7bbe4d2ebf2eca720936e759~mv2.webp";;;;;;;"https://www.benevidesjiujitsu.com/?pgid=k4bns4dh-9a8e064d-ea6e-4900-b35c-ec1812ca416d";;"Rafael Benevides Carvalho";;"benevides83@yahoo.com.br";"https://www.facebook.com/equipebenevidesjiujitsu/";;;;0;;"CBJJ";;"BR";5546
"BJJ Coach Brasil";"https://bjjcoach.com/";" + 55 22 98094-6445";"Av. Conselheiro Julius ARP 361, Olaria";"Nova Friburgo";"RJ";"28600-000";;"Brasil";"At the age of 6 years old Marcello started learning Brazilian Jiu Jitsu with Alvaro Barreto (Carlos and Helio Gracie's student) at the Corpo Quatro Academy in Copacabana Rio De Janeiro/ Brazil. But at that age, Marcello was just a small kid that used to train on and off and he didn't know how BJJ would change his life. At the age of 16, Marcello started to take BJJ very serious in his life. Many years ago, some of Carlson Gracie's best students in Brazil were Sergio Souza ""Bolao"", Ricardo De La Riva and Ricardo Juca. These were among many BJJ Masters that he had the opportunity to train with and helped his game. Marcello likes to speak about these 3 old masters. Sergio Souza helped Marcello's game for about 1 year. Sergio Souza is best known in Brazil for his ""butterfly"" guard. De La Riva is best known for his ""De La Riva Hook"" and Ricardo Juca is best known in Brazil for his fighting strategies for back attacks and mount attacks. Juca also published in the very first BJJ book in Brazil. For many years Marcello was considered De La Riva's protege at his Brazilian Jiu Jitsu academy in Rio De Janeiro/Brazil. De La Riva showed Marcello all the secret details of his De La Riva Guard game. Juca showed Marcello all his fighting strategies while focusing on teaching Marcello the way he should think during a match. Marcello helped De La Riva give BJJ lessons at his school for many years, until achieving his Black Belt in December of 1999. In 1998 Marcello opened his first school in Nova Friburgo in Rio De Janeiro/Brazil where he has turned regular students into State, National and World Champions. Marcello always says, “He was in the right place at the right time. He learned BJJ from the right sources, before it was regarded worldwide as a premier fighting art. Since 2003 Marcello has resided in Indianapolis/IN in the U.S. where he is continuing to fulfill his dream of spreading his knowledge of Brazilian Jiu-Jitsu. He hopes to continue fulfilling his dream until the day he dies. And he hopes that even after he's gone, his knowledge will continue to spread.";"https://bjjcoach.com/templates/bjjcoach/images/logo.png";;;;;;;;;"Marcello Chapuis Monteiro";;"info@bjjcoach.com";;;;;0;;"CBJJ";;"BR";4270
"Junior Santos Jungle";;;"Estrada Vereador Eugênio Guilherme Spitz 2600 Casa de Esquina, Bairro: Mury";"Nova Friburgo";"RJ";"28615-450";;"Brasil";;;;;;;;;;;"Simonides Manoel dos Santos Júnior";;;;;;;0;;"CBJJ";;"BR";3745
"Equipe GTT/IST";;;"Rua Joá Lt 2 Qd. 37 S/N, Cabuçu";"Nova Iguaçu";"RJ";;;"Brasil";;;;;;;;;;;"Gustavo de Raymundo Souza";;;;;;;0;;"CBJJ";;"BR";3810
"Familia Absoluto BJJ";;;"Doutor Arruda Negreiros n: 1039, Sobreloja Bairro: Austin";"Nova Iguaçu";"RJ";"26089-310";;"Brasil";;;;;;;;;;;"Alan da Silva Lessa";;;;;;;0;;"CBJJ";;"BR";6399
"Flavio Leal Team";"https://escola-de-jiu-jitsu-flavio-leal.negocio.site/";" + 55 21 98705-7053";"Rua Fagundes Varela, 227 - Cerâmica";"Nova Iguaçu";"RJ";"26031-300";;"Brasil";"Uma escola de jiu-jitsu com professores especializados em luta, registrados na confederação brasileira de jiu-jitsu. Temos o intuito de melhorar a vida é a saúde dos nossos alunos por meio do esporte.";;;;;;;;;"Mon: 3:00pm-11:00pm; Tues, Thurs: 6:00am-11:00am, 6:30pm-9:20pm; Wed: 3:00pm-4:00pm, 5:30pm-11:00pm; Fri: 6:00am-11:00am, 3:00pm-4:00pm, 5:30pm-11:00pm";"Luiz Flavio Leal";;;;;;;0;;"CBJJ";;"BR";5306
"Galamba Jiu-Jitsu";;;"Rua Humaita 320, Cabuçu";"Nova Iguaçu";"RJ";"26064-430";;"Brasil";"Equipe Galamba Jiu-Jitsu. Fundada em 12 de Julho de 2009 pelo Professor Alessandro Buda Galamba faixa preta 3º grau de jiu-jitsu FJJ-RIO/CBJJ e CBJJ.";;;;;;;;;;"Alessandro dos Santos Galamba";;;"https://www.facebook.com/GalambaJiuJitsu/";;;;0;;"CBJJ, FJJ-RIO";;"BR";4781
"Greffe Jiu-Jitsu";;;"Rua José Vieira Ramos 86, Centro - Magnus Pousada";"Paraty";"RJ";"23970-000";;"Brasil";;;;;;;;;;;"Pedro Paulo Greffe da Silva";;;"https://www.facebook.com/greffejiujitsu/";;;;0;;"CBJJ";;"BR";5140
"Academia Serrana Petrópolis de Jiu-Jitsu";;;"Rua do Imperador 288 Sobreloja 11, Centro";"Petrópolis";"RJ";"25620-000";;"Brasil";;;;;;;;;;;"Irineu Ravelli Junior";;;;;;;0;;"CBJJ";;"BR";2663
"Balta Rodrigues";;;"R. Estr. da Fazenda Inglesa - Mosela, 2081 - Fazenda Inglesa";"Petrópolis";"RJ";"25670-075";;"Brasil";;;;;;;;;;;"Francisco Baltazar Rodrigues";;;;;;;0;;"CBJJ";;"BR";5628
